"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_121770_coefficient","contrast_121770_log2fc","contrast_121770_tstat","contrast_121770_pvalue","contrast_121772_coefficient","contrast_121772_log2fc","contrast_121772_tstat","contrast_121772_pvalue"
"19435",9464,9464,"HAND2","heart and neural crest derivatives expressed 2",0.3771,0.414,0.9109,-1.4974,-1.4974,-1.4175,0.1861,-1.0874,-1.0874,-1.1587,0.2729
"19436",8330,8330,"H2AC15","H2A clustered histone 15",0.3775,0.4144,0.9109,1.2222,1.2222,1.4302,0.1825,0.5448,0.5448,0.6491,0.5306
"19437",23786,23786,"BCL2L13","BCL2 like 13",0.3775,0.4144,0.911,0.1258,0.1258,0.6784,0.5126,-0.0997,-0.0997,-0.5714,0.5801
"19438",3417,3417,"IDH1","isocitrate dehydrogenase (NADP(+)) 1",0.3784,0.4154,0.911,-0.0426,-0.0426,-0.2259,0.8257,-0.2691,-0.2691,-1.5244,0.1578
"19439",10505,10505,"SEMA4F","ssemaphorin 4F",0.3788,0.4158,0.9111,-0.2317,-0.2317,-0.8898,0.394,0.1499,0.1499,0.6243,0.5461
"19440",284185,284185,"LINC00482","long intergenic non-protein coding RNA 482",0.379,0.4159,0.9111,-1.7205,-1.7205,-1.4392,0.18,-0.4981,-0.4981,-0.4795,0.6417
"19441",116541,116541,"MRPL54","mitochondrial ribosomal protein L54",0.3793,0.4162,0.9112,0.3856,0.3856,1.2343,0.2447,0.0367,0.0367,0.1221,0.9052
"19442",9255,9255,"AIMP1","aminoacyl tRNA synthetase complex interacting multifunctional protein 1",0.3793,0.4163,0.9112,0.2658,0.2658,1.2719,0.2316,0.2182,0.2182,1.1155,0.2902
"19443",283507,283507,"SUGT1P3","SUGT1 pseudogene 3",0.3797,0.4167,0.9113,-1.2362,-1.2362,-1.4278,0.1832,-0.303,-0.303,-0.3936,0.702
"19444",147965,147965,"FAM98C","family with sequence similarity 98 member C",0.3799,0.4168,0.9113,0.1791,0.1791,0.524,0.6115,0.44,0.44,1.3825,0.1963
"19445",100505741,100505741,"SPATA1","spermatogenesis associated 1",0.38,0.4169,0.9114,-1.1421,-1.1421,-1.4585,0.1747,-0.5305,-0.5305,-0.7589,0.465
"19446",146850,146850,"PIK3R6","phosphoinositide-3-kinase regulatory subunit 6",0.38,0.4169,0.9114,1.3174,1.3174,1.1044,0.2947,1.4682,1.4682,1.3294,0.2126
"19447",26190,26190,"FBXW2","F-box and WD repeat domain containing 2",0.38,0.4169,0.9114,0.2281,0.2281,1.2745,0.2307,0.2083,0.2083,1.2448,0.241
"19448",4666,4666,"NACA","nascent polypeptide associated complex subunit alpha",0.3803,0.4173,0.9115,0.2201,0.2201,1.4084,0.1887,0.144,0.144,0.9872,0.3464
"19449",11072,11072,"DUSP14","dual specificity phosphatase 14",0.3803,0.4173,0.9115,-0.1567,-0.1567,-0.6014,0.5607,0.1327,0.1327,0.5516,0.5931
"19450",9179,9179,"AP4M1","adaptor related protein complex 4 subunit mu 1",0.3804,0.4173,0.9116,-0.0363,-0.0363,-0.1453,0.8873,0.2847,0.2847,1.23,0.2463
"19451",4478,4478,"MSN","moesin",0.3807,0.4176,0.9116,0.1758,0.1758,0.941,0.3684,0.2077,0.2077,1.1956,0.2589
"19452",153443,153443,"SRFBP1","serum response factor binding protein 1",0.3809,0.4178,0.9117,0.377,0.377,1.4229,0.1846,0.2273,0.2273,0.9051,0.3863
"19453",10793,10793,"ZNF273","zinc finger protein 273",0.381,0.4178,0.9117,0.2414,0.2414,0.7179,0.4889,0.4316,0.4316,1.3751,0.1985
"19454",92014,92014,"SLC25A51","solute carrier family 25 member 51",0.3811,0.4179,0.9118,0.1461,0.1461,0.5524,0.5925,-0.2108,-0.2108,-0.8328,0.424
"19455",105369594,105369594,"LOC105369594","uncharacterized LOC105369594",0.3812,0.4181,0.9118,1.2406,1.2406,1.1578,0.2733,-0.0122,-0.0122,-0.0113,0.9912
"19456",9610,9610,"RIN1","Ras and Rab interactor 1",0.3813,0.4181,0.9119,-0.2519,-0.2519,-0.8604,0.4093,-0.3575,-0.3575,-1.2921,0.2248
"19457",474338,474338,"SUMO1P3","SUMO1 pseudogene 3",0.3817,0.4185,0.9119,-0.5336,-0.5336,-0.7234,0.4857,-1.0464,-1.0464,-1.4718,0.1712
"19458",51463,51463,"GPR89B","G protein-coupled receptor 89B",0.3818,0.4187,0.9119,0.3692,0.3692,1.2974,0.223,0.3737,0.3737,1.3918,0.1935
"19459",11214,11214,"AKAP13","A-kinase anchoring protein 13",0.3818,0.4187,0.912,0.1571,0.1571,0.7945,0.445,-0.1148,-0.1148,-0.6179,0.5502
"19460",51091,51091,"SEPSECS","Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase",0.3821,0.4189,0.912,0.3823,0.3823,1.4462,0.1781,0.2152,0.2152,0.8596,0.4097
"19461",130872,130872,"AHSA2P","activator of HSP90 ATPase homolog 2, pseudogene",0.3825,0.4194,0.9121,-0.3179,-0.3179,-0.95,0.364,-0.3487,-0.3487,-1.1064,0.2939
"19462",5771,5771,"PTPN2","protein tyrosine phosphatase non-receptor type 2",0.3827,0.4196,0.9121,-0.3404,-0.3404,-1.3422,0.2086,-0.3259,-0.3259,-1.3779,0.1977
"19463",107986578,107986578,"LOC107986578","uncharacterized LOC107986578",0.3828,0.4197,0.9122,1.3399,1.3399,1.2277,0.2471,1.1961,1.1961,1.1697,0.2687
"19464",4058,4058,"LTK","leukocyte receptor tyrosine kinase",0.3831,0.42,0.9122,0.5513,0.5513,1.1271,0.2855,0.2077,0.2077,0.4351,0.6725
"19465",11060,11060,"WWP2","WW domain containing E3 ubiquitin protein ligase 2",0.3832,0.42,0.9123,0.3631,0.3631,1.4169,0.1863,0.1176,0.1176,0.4846,0.6382
"19466",352990,352990,"HCP5B","HLA complex P5B",0.3832,0.42,0.9123,-1.2709,-1.2709,-1.2138,0.2522,-1.2607,-1.2607,-1.3038,0.2209
"19467",150291,150291,"MORC2-AS1","MORC2 antisense RNA 1",0.3833,0.4201,0.9124,-1.1036,-1.1036,-1.2928,0.2245,-0.9292,-0.9292,-1.1819,0.264
"19468",3612,3612,"IMPA1","inositol monophosphatase 1",0.384,0.4208,0.9124,-0.3553,-0.3553,-1.4235,0.1844,-0.1664,-0.1664,-0.7182,0.4888
"19469",102723335,102723335,"LOC102723335","uncharacterized LOC102723335",0.3848,0.4217,0.9125,0.6389,0.6389,0.7192,0.4881,0.9185,0.9185,1.1136,0.291
"19470",145788,145788,"PIERCE2","piercer of microtubule wall 2",0.3848,0.4217,0.9126,-0.1048,-0.1048,-0.2154,0.8337,-0.5893,-0.5893,-1.2545,0.2376
"19471",22973,22973,"LAMB2P1","laminin subunit beta 2 pseudogene 1",0.385,0.4219,0.9126,0.6433,0.6433,0.9735,0.3528,0.9837,0.9837,1.5852,0.1433
"19472",105377103,105377103,"LOC105377103","uncharacterized LOC105377103",0.3851,0.4219,0.9127,1.0518,1.0518,1.4406,0.1796,0.6005,0.6005,0.8483,0.4157
"19473",10141,10141,"LINC01587","long intergenic non-protein coding RNA 1587",0.3857,0.4226,0.9127,-1.0131,-1.0131,-1.2148,0.2518,-1.1156,-1.1156,-1.4431,0.179
"19474",408263,408263,"FNDC9","fibronectin type III domain containing 9",0.3861,0.4229,0.9128,-0.3728,-0.3728,-0.4707,0.6477,-0.9574,-0.9574,-1.2538,0.2378
"19475",55054,55054,"ATG16L1","autophagy related 16 like 1",0.3869,0.4238,0.9128,-0.1864,-0.1864,-0.7997,0.4421,-0.3223,-0.3223,-1.4716,0.1713
"19476",51527,51527,"GSKIP","GSK3B interacting protein",0.3873,0.4243,0.9129,-0.2682,-0.2682,-1.1129,0.2912,-0.3483,-0.3483,-1.5427,0.1533
"19477",105376236,105376236,"LOC105376236","uncharacterized LOC105376236",0.3875,0.4244,0.9129,-1.4047,-1.4047,-1.4006,0.191,-1.0871,-1.0871,-1.2112,0.2531
"19478",535,535,"ATP6V0A1","ATPase H+ transporting V0 subunit a1",0.3879,0.4249,0.9129,0.34,0.34,1.2746,0.2307,-0.0386,-0.0386,-0.1531,0.8813
"19479",126695,126695,"KDF1","keratinocyte differentiation factor 1",0.388,0.4249,0.913,1.4278,1.4278,1.3852,0.1955,1.1396,1.1396,1.1583,0.2731
"19480",57402,57402,"S100A14","S100 calcium binding protein A14",0.3881,0.425,0.913,0.1513,0.1513,0.1541,0.8805,1.2333,1.2333,1.3858,0.1953
"19481",5116,5116,"PCNT","pericentrin",0.3885,0.4254,0.9131,0.2605,0.2605,1.3959,0.1923,0.2159,0.2159,1.2336,0.245
"19482",102724668,102724668,"DPY19L1P2","DPY19L1 pseudogene 2",0.3892,0.4262,0.9132,0.8321,0.8321,1.225,0.2481,0.2592,0.2592,0.389,0.7052
"19483",101928650,101928650,"GORAB-AS1","GORAB antisense RNA 1",0.3893,0.4263,0.9132,-1.0629,-1.0629,-1.1989,0.2576,0.0934,0.0934,0.1202,0.9066
"19484",112268231,112268231,"LOC112268231","uncharacterized LOC112268231",0.3895,0.4264,0.9133,1.012,1.012,0.9443,0.3668,1.515,1.515,1.5326,0.1557
"19485",222236,222236,"NAPEPLD","N-acyl phosphatidylethanolamine phospholipase D",0.3896,0.4266,0.9133,-0.3712,-0.3712,-1.4405,0.1797,-0.2742,-0.2742,-1.1476,0.2773
"19486",105376266,105376266,"LOC105376266","uncharacterized LOC105376266",0.3898,0.4267,0.9134,0.753,0.753,1.4336,0.1816,0.5074,0.5074,1.0081,0.3367
"19487",6462,6462,"SHBG","sex hormone binding globulin",0.3899,0.4269,0.9134,0.5761,0.5761,0.7663,0.4608,-0.2757,-0.2757,-0.3726,0.717
"19488",105377299,105377299,"LOC105377299","uncharacterized LOC105377299",0.3903,0.4273,0.9134,-1.4233,-1.4233,-1.2923,0.2247,-1.0251,-1.0251,-1.0183,0.332
"19489",100873954,100873954,"SNRK-AS1","SNRK antisense RNA 1",0.3905,0.4275,0.9135,-0.8276,-0.8276,-1.4379,0.1804,-0.4197,-0.4197,-0.8016,0.441
"19490",100189589,100189589,"DCTN1-AS1","DCTN1 antisense RNA 1",0.3905,0.4275,0.9135,0.9834,0.9834,0.9832,0.3482,0.0283,0.0283,0.0285,0.9778
"19491",729338,729338,"CETN4P","centrin 4, pseudogene",0.3908,0.4278,0.9136,-0.3409,-0.3409,-0.538,0.6021,0.389,0.389,0.6831,0.5098
"19492",401898,401898,"ZNF833P","zinc finger protein 833, pseudogene",0.3909,0.4279,0.9136,0.6221,0.6221,1.0882,0.3015,0.7911,0.7911,1.4716,0.1712
"19493",534,534,"ATP6V1G2","ATPase H+ transporting V1 subunit G2",0.3911,0.4281,0.9137,-0.5987,-0.5987,-1.2198,0.2499,-0.7122,-0.7122,-1.5613,0.1489
"19494",105374426,105374426,"LOC105374426","uncharacterized LOC105374426",0.3914,0.4284,0.9138,1.5364,1.5364,1.4246,0.1841,1.0519,1.0519,1.0123,0.3348
"19495",105374370,105374370,"LOC105374370","uncharacterized LOC105374370",0.3916,0.4285,0.9138,1.3306,1.3306,1.3789,0.1974,0.5717,0.5717,0.6067,0.5573
"19496",55719,55719,"SLF2","SMC5-SMC6 complex localization factor 2",0.3917,0.4286,0.9139,-0.3691,-0.3691,-1.246,0.2406,-0.0509,-0.0509,-0.187,0.8553
"19497",653404,653404,"FOXD4L6","forkhead box D4 like 6",0.3919,0.4288,0.9139,1.0597,1.0597,1.3715,0.1996,0.3598,0.3598,0.4775,0.6431
"19498",107985361,107985361,"LOC107985361","uncharacterized LOC107985361",0.3921,0.429,0.9139,0.6653,0.6653,0.9997,0.3405,0.9569,0.9569,1.5328,0.1557
"19499",80740,80740,"LY6G6C","lymphocyte antigen 6 family member G6C",0.3921,0.429,0.914,0.4718,0.4718,0.3658,0.722,1.4251,1.4251,1.2206,0.2497
"19500",107987452,107987452,"LOC107987452","uncharacterized LOC107987452",0.3924,0.4292,0.9141,-0.9667,-0.9667,-1.0394,0.3226,-1.1989,-1.1989,-1.3754,0.1984
"19501",107987440,107987440,"LOC107987440","uncharacterized LOC107987440",0.3924,0.4292,0.9141,-0.9667,-0.9667,-1.0394,0.3226,-1.1989,-1.1989,-1.3754,0.1984
"19502",5364,5364,"PLXNB1","plexin B1",0.3923,0.4292,0.914,0.4029,0.4029,1.3588,0.2035,0.3686,0.3686,1.3219,0.215
"19503",107987443,107987443,"LOC107987443","uncharacterized LOC107987443",0.3924,0.4292,0.9141,-0.9667,-0.9667,-1.0394,0.3226,-1.1989,-1.1989,-1.3754,0.1984
"19504",101954266,101954266,"RNVU1-14","RNA, variant U1 small nuclear 14",0.3924,0.4293,0.9142,0.865,0.865,0.8716,0.4035,0.8795,0.8795,0.9645,0.3571
"19505",107985334,107985334,"LOC107985334","uncharacterized LOC107985334",0.3927,0.4295,0.9143,1.2387,1.2387,1.1074,0.2935,0.0866,0.0866,0.0778,0.9395
"19506",2280,2280,"FKBP1A","FKBP prolyl isomerase 1A",0.3927,0.4295,0.9143,0.257,0.257,1.3479,0.2068,0.25,0.25,1.4036,0.1901
"19507",105373883,105373883,"LOC105373883","uncharacterized LOC105373883",0.3928,0.4296,0.9144,0.6423,0.6423,0.7123,0.4922,0.9165,0.9165,1.1001,0.2965
"19508",106633800,106633800,"SNORD133","small nucleolar RNA, C/D box 133",0.3929,0.4297,0.9144,1.0221,1.0221,1.1578,0.2733,0.1048,0.1048,0.1196,0.9072
"19509",100506358,100506358,"LOC100506358","uncharacterized LOC100506358",0.3937,0.4305,0.9144,1.482,1.482,1.3266,0.2135,0.9186,0.9186,0.8419,0.4191
"19510",2817,2817,"GPC1","glypican 1",0.3938,0.4306,0.9145,0.3935,0.3935,1.431,0.1823,0.34,0.34,1.317,0.2166
"19511",367,367,"AR","androgen receptor",0.3942,0.4311,0.9145,0.1038,0.1038,0.4732,0.646,-0.1574,-0.1574,-0.7597,0.4646
"19512",9527,9527,"GOSR1","golgi SNAP receptor complex member 1",0.3944,0.4313,0.9146,0.1417,0.1417,0.6391,0.5368,0.1974,0.1974,0.9577,0.3603
"19513",677812,677812,"SNORA29","small nucleolar RNA, H/ACA box 29",0.3946,0.4314,0.9146,-0.2628,-0.2628,-0.3377,0.7424,-0.9979,-0.9979,-1.3217,0.2151
"19514",9167,9167,"COX7A2L","cytochrome c oxidase subunit 7A2 like",0.3947,0.4315,0.9147,-0.2842,-0.2842,-1.4154,0.1867,-0.2025,-0.2025,-1.0854,0.3027
"19515",100506881,100506881,"MKLN1-AS","MKLN1 antisense RNA",0.3954,0.4323,0.9147,0.5045,0.5045,1.0635,0.312,-0.0673,-0.0673,-0.1461,0.8867
"19516",105375871,105375871,"LOC105375871","uncharacterized LOC105375871",0.3955,0.4324,0.9148,1.327,1.327,1.302,0.2215,0.9342,0.9342,0.9672,0.3558
"19517",284099,284099,"C17orf78","chromosome 17 open reading frame 78",0.3958,0.4327,0.9148,0.8688,0.8688,1.0206,0.331,-0.2221,-0.2221,-0.2632,0.7976
"19518",549,549,"AUH","AU RNA binding methylglutaconyl-CoA hydratase",0.3959,0.4328,0.9149,-0.2776,-0.2776,-1.0745,0.3073,-0.0409,-0.0409,-0.1719,0.8669
"19519",206426,206426,"PIP5K1P1","phosphatidylinositol-4-phosphate 5-kinase type 1 pseudogene 1",0.3963,0.4332,0.9149,1.5706,1.5706,1.3767,0.198,1.2003,1.2003,1.0924,0.2998
"19520",3769,3769,"KCNJ13","potassium inwardly rectifying channel subfamily J member 13",0.3964,0.4332,0.9149,0.9766,0.9766,1.2167,0.2511,0.9194,0.9194,1.2129,0.2525
"19521",105371223,105371223,"LOC105371223","uncharacterized LOC105371223",0.3966,0.4334,0.915,-0.8444,-0.8444,-1.3862,0.1952,-0.4763,-0.4763,-0.854,0.4127
"19522",80025,80025,"PANK2","pantothenate kinase 2",0.397,0.4339,0.915,0.3112,0.3112,1.4059,0.1894,0.1479,0.1479,0.7127,0.492
"19523",728228,728228,"LINC01433","long intergenic non-protein coding RNA 1433",0.3974,0.4343,0.9151,0.3757,0.3757,0.4255,0.6793,-0.5991,-0.5991,-0.6883,0.5066
"19524",54714,54714,"CNGB3","cyclic nucleotide gated channel subunit beta 3",0.3975,0.4344,0.9151,-1.254,-1.254,-1.2861,0.2268,-1.1314,-1.1314,-1.2608,0.2354
"19525",677802,677802,"SNORA14B","small nucleolar RNA, H/ACA box 14B",0.3977,0.4345,0.9152,-0.1211,-0.1211,-0.1212,0.9059,-1.1786,-1.1786,-1.2021,0.2565
"19526",55703,55703,"POLR3B","RNA polymerase III subunit B",0.3983,0.4352,0.9152,0.3146,0.3146,1.143,0.2791,0.0201,0.0201,0.0763,0.9406
"19527",101930010,101930010,"DST-AS1","DST antisense RNA 1",0.3984,0.4353,0.9153,-0.1651,-0.1651,-0.2074,0.8398,-0.924,-0.924,-1.1909,0.2606
"19528",400999,400999,"SLC20A1-DT","SLC20A1 divergent transcript",0.3987,0.4356,0.9153,-1.0139,-1.0139,-1.2412,0.2423,-0.7186,-0.7186,-0.9626,0.358
"19529",493829,493829,"TRIM72","tripartite motif containing 72",0.3992,0.4361,0.9154,1.7318,1.7318,1.2662,0.2335,1.2993,1.2993,0.9854,0.3472
"19530",9941,9941,"EXOG","exo/endonuclease G",0.3994,0.4363,0.9154,-0.3572,-0.3572,-1.3439,0.2081,-0.2785,-0.2785,-1.1265,0.2857
"19531",105379173,105379173,"LOC105379173","uncharacterized LOC105379173",0.3995,0.4363,0.9155,0.8009,0.8009,1.331,0.2121,0.2929,0.2929,0.5001,0.6276
"19532",100128594,100128594,"TMSB15B-AS1","TMSB15B antisense RNA 1",0.3994,0.4363,0.9154,0.6634,0.6634,1.1898,0.2611,0.2224,0.2224,0.4086,0.6913
"19533",105375019,105375019,"LOC105375019","uncharacterized LOC105375019",0.3999,0.4368,0.9155,0.7648,0.7648,1.0317,0.326,0.9828,0.9828,1.4148,0.1869
"19534",646626,646626,"BCL10-AS1","BCL10 antisense RNA 1",0.3999,0.4368,0.9156,-0.8962,-0.8962,-1.3013,0.2217,-0.139,-0.139,-0.2264,0.8253
"19535",107983955,107983955,"ELOA3CP","elongin A3 family member C, pseudogene",0.4001,0.437,0.9156,-0.6483,-0.6483,-0.5824,0.5729,0.5967,0.5967,0.6062,0.5576
"19536",105374847,105374847,"LINC01955","long intergenic non-protein coding RNA 1955",0.4003,0.4372,0.9157,-0.4008,-0.4008,-0.4027,0.6954,-1.1313,-1.1313,-1.1847,0.263
"19537",101928636,101928636,"LOC101928636","uncharacterized LOC101928636",0.4003,0.4372,0.9157,-0.7954,-0.7954,-0.6473,0.5317,-1.4997,-1.4997,-1.2626,0.2348
"19538",105372462,105372462,"LOC105372462","uncharacterized LOC105372462",0.4006,0.4374,0.9158,0.9268,0.9268,1.2502,0.2391,0.1204,0.1204,0.1661,0.8713
"19539",221443,221443,"OARD1","O-acyl-ADP-ribose deacylase 1",0.4009,0.4378,0.9158,-0.4421,-0.4421,-1.4052,0.1896,-0.1833,-0.1833,-0.6324,0.541
"19540",79801,79801,"SHCBP1","SHC binding and spindle associated 1",0.401,0.4378,0.9158,0.2952,0.2952,0.9228,0.3774,0.4338,0.4338,1.453,0.1762
"19541",105372998,105372998,"LOC105372998","uncharacterized LOC105372998",0.4013,0.4382,0.9159,0.0535,0.0535,0.049,0.9619,-1.3614,-1.3614,-1.2344,0.2447
"19542",10554,10554,"AGPAT1","1-acylglycerol-3-phosphate O-acyltransferase 1",0.4014,0.4383,0.9159,0.0488,0.0488,0.2538,0.8047,0.2244,0.2244,1.2566,0.2369
"19543",348110,348110,"ARPIN","actin related protein 2/3 complex inhibitor",0.4018,0.4386,0.916,0.1865,0.1865,0.6903,0.5054,0.3715,0.3715,1.4733,0.1708
"19544",107984539,107984539,"LINC02371","long intergenic non-protein coding RNA 2371",0.4018,0.4386,0.916,-1.064,-1.064,-1.3021,0.2215,-0.7038,-0.7038,-0.9404,0.3687
"19545",101928323,101928323,"ZBTB47-AS1","ZBTB47 and NKTR antisense RNA 1",0.402,0.4389,0.9161,0.8831,0.8831,1.1984,0.2578,0.9426,0.9426,1.352,0.2056
"19546",100750246,100750246,"HIF1A-AS1","HIF1A antisense RNA 1",0.4021,0.4389,0.9161,0.5147,0.5147,0.5691,0.5816,-0.665,-0.665,-0.7435,0.4739
"19547",10120,10120,"ACTR1B","actin related protein 1B",0.4023,0.4392,0.9162,0.384,0.384,1.2774,0.2297,0.1623,0.1623,0.5674,0.5827
"19548",83734,83734,"ATG10","autophagy related 10",0.4027,0.4396,0.9162,-0.1162,-0.1162,-0.3331,0.7458,-0.3455,-0.3455,-1.04,0.3223
"19549",149840,149840,"SHLD1","shieldin complex subunit 1",0.4028,0.4396,0.9163,0.3898,0.3898,1.0225,0.3301,-0.0905,-0.0905,-0.2459,0.8106
"19550",105374245,105374245,"ATP11B-DT","ATP11B divergent transcript",0.403,0.4398,0.9163,0.6937,0.6937,0.6997,0.4997,-0.5325,-0.5325,-0.5354,0.6039
"19551",79869,79869,"CPSF7","cleavage and polyadenylation specific factor 7",0.403,0.4398,0.9163,0.1418,0.1418,0.7215,0.4868,0.2408,0.2408,1.3163,0.2168
"19552",102723334,102723334,"LOC102723334","uncharacterized LOC102723334",0.4037,0.4405,0.9164,0.7951,0.7951,1.3027,0.2213,0.2949,0.2949,0.4964,0.6301
"19553",105370196,105370196,"LOC105370196","uncharacterized LOC105370196",0.4042,0.441,0.9164,-1.4513,-1.4513,-1.1544,0.2746,-0.1828,-0.1828,-0.1664,0.8711
"19554",10003,10003,"NAALAD2","N-acetylated alpha-linked acidic dipeptidase 2",0.4042,0.4411,0.9165,0.103,0.103,0.234,0.8196,-0.4524,-0.4524,-1.0621,0.3126
"19555",252983,252983,"STXBP4","syntaxin binding protein 4",0.4043,0.4411,0.9165,0.0976,0.0976,0.3359,0.7438,-0.233,-0.233,-0.8391,0.4206
"19556",114819,114819,"CROCCP3","CROCC pseudogene 3",0.4044,0.4412,0.9166,0.0069,0.0069,0.0193,0.985,0.3516,0.3516,1.0583,0.3143
"19557",112703,112703,"GARIN5A","golgi associated RAB2 interactor 5A",0.4052,0.442,0.9166,0.8685,0.8685,1.1744,0.2669,0.9862,0.9862,1.4079,0.1889
"19558",391104,391104,"VHLL","VHL like",0.4053,0.4421,0.9167,1.07,1.07,1.1678,0.2694,0.3365,0.3365,0.3874,0.7064
"19559",10320,10320,"IKZF1","IKAROS family zinc finger 1",0.4055,0.4423,0.9167,0.3511,0.3511,0.3239,0.7525,1.1808,1.1808,1.2169,0.251
"19560",105371786,105371786,"LINC02594","long intergenic non-protein coding RNA 2594",0.4055,0.4423,0.9167,0.3511,0.3511,0.3239,0.7525,1.1808,1.1808,1.2169,0.251
"19561",2953,2953,"GSTT2","glutathione S-transferase theta 2 (gene/pseudogene)",0.4061,0.443,0.9168,0.5693,0.5693,0.9843,0.3477,0.6982,0.6982,1.2842,0.2274
"19562",4049,4049,"LTA","lymphotoxin alpha",0.4061,0.443,0.9168,0.7394,0.7394,0.8686,0.405,1.114,1.114,1.4039,0.19
"19563",101929109,101929109,"LOC101929109","uncharacterized LOC101929109",0.4067,0.4435,0.9169,-1.0932,-1.0932,-0.9726,0.3532,-1.3867,-1.3867,-1.316,0.2169
"19564",100287284,100287284,"MANSC4","MANSC domain containing 4",0.4068,0.4436,0.9169,-1.8109,-1.8109,-1.3132,0.2179,-0.2469,-0.2469,-0.2124,0.836
"19565",3270,3270,"HRC","histidine rich calcium binding protein",0.4068,0.4436,0.917,-0.5437,-0.5437,-0.5947,0.565,-1.1419,-1.1419,-1.2988,0.2226
"19566",9612,9612,"NCOR2","nuclear receptor corepressor 2",0.4068,0.4436,0.917,-0.0607,-0.0607,-0.2673,0.7946,0.232,0.232,1.1046,0.2947
"19567",8798,8798,"DYRK4","dual specificity tyrosine phosphorylation regulated kinase 4",0.407,0.4438,0.9171,-0.153,-0.153,-0.5917,0.5669,-0.3566,-0.3566,-1.4559,0.1754
"19568",618,618,"BCYRN1","brain cytoplasmic RNA 1",0.4077,0.4445,0.9171,-0.7532,-0.7532,-1.1406,0.2801,-0.1841,-0.1841,-0.3092,0.7634
"19569",105375077,105375077,"RUNX2-AS1","RUNX2 antisense RNA 1",0.4077,0.4445,0.9172,-1.6118,-1.6118,-1.3294,0.2126,-0.4542,-0.4542,-0.4278,0.6777
"19570",101929577,101929577,"LOC101929577","uncharacterized LOC101929577",0.4079,0.4446,0.9173,0.0699,0.0699,0.091,0.9293,-0.9529,-0.9529,-1.2635,0.2345
"19571",101929018,101929018,"LOC101929018","uncharacterized LOC101929018",0.4079,0.4447,0.9173,-0.3235,-0.3235,-0.5019,0.6264,0.4816,0.4816,0.8316,0.4246
"19572",4074,4074,"M6PR","mannose-6-phosphate receptor, cation dependent",0.4082,0.445,0.9173,0.2471,0.2471,1.3804,0.1969,0.0755,0.0755,0.4499,0.6622
"19573",400224,400224,"PLEKHD1","pleckstrin homology and coiled-coil domain containing D1",0.4085,0.4452,0.9174,-0.4713,-0.4713,-0.5976,0.5631,-1.149,-1.149,-1.4959,0.1649
"19574",101928150,101928150,"LINC02648","long intergenic non-protein coding RNA 2648",0.4085,0.4453,0.9174,0.9606,0.9606,0.8282,0.4265,-0.3025,-0.3025,-0.2625,0.7981
"19575",64342,64342,"HS1BP3","HCLS1 binding protein 3",0.4091,0.4459,0.9175,0.3966,0.3966,1.1719,0.2678,0.4313,0.4313,1.3498,0.2062
"19576",115286,115286,"SLC25A26","solute carrier family 25 member 26",0.4099,0.4467,0.9175,-0.1211,-0.1211,-0.4192,0.6838,0.1736,0.1736,0.6501,0.53
"19577",79774,79774,"GRTP1","growth hormone regulated TBC protein 1",0.4099,0.4467,0.9176,-0.6159,-0.6159,-1.2794,0.229,-0.4899,-0.4899,-1.0947,0.2988
"19578",283106,283106,"CSNK2A3","casein kinase 2 alpha 3",0.41,0.4468,0.9176,-0.1185,-0.1185,-0.4042,0.6944,-0.4159,-0.4159,-1.495,0.1651
"19579",91975,91975,"ZNF300","zinc finger protein 300",0.4101,0.4469,0.9177,0.2094,0.2094,0.7759,0.4554,-0.0549,-0.0549,-0.2132,0.8353
"19580",112268104,112268104,"LOC112268104","uncharacterized LOC112268104",0.4102,0.447,0.9177,0.1379,0.1379,0.1701,0.8683,0.7966,0.7966,1.0787,0.3055
"19581",100505538,100505538,"RBM26-AS1","RBM26 antisense RNA 1",0.4102,0.447,0.9178,0.2696,0.2696,0.6119,0.5539,0.5594,0.5594,1.3666,0.2011
"19582",3903,3903,"LAIR1","leukocyte associated immunoglobulin like receptor 1",0.4108,0.4476,0.9178,1.2488,1.2488,1.2113,0.253,1.2784,1.2784,1.3043,0.2207
"19583",105373851,105373851,"LOC105373851","uncharacterized LOC105373851",0.4108,0.4476,0.9178,-1.0551,-1.0551,-1.0323,0.3257,-1.2099,-1.2099,-1.2716,0.2317
"19584",54661,54661,"PCDHB17P","protocadherin beta 17 pseudogene",0.4117,0.4486,0.9179,-0.7614,-0.7614,-0.7563,0.4666,-1.2385,-1.2385,-1.2713,0.2318
"19585",83861,83861,"RSPH3","radial spoke head 3",0.4128,0.4497,0.9179,-0.0403,-0.0403,-0.1647,0.8724,-0.2827,-0.2827,-1.2141,0.252
"19586",101927963,101927963,"DENND3-AS1","DENND3 antisense RNA 1",0.4129,0.4498,0.918,0.568,0.568,1.1348,0.2824,0.634,0.634,1.3436,0.2082
"19587",101927756,101927756,"LOC101927756","uncharacterized LOC101927756",0.4129,0.4498,0.918,-0.8664,-0.8664,-0.8428,0.4186,-1.5938,-1.5938,-1.6601,0.1272
